condition,row_index,predicted_class,rank,feature,feature_group,transformed_value,model_weight,contribution,contribution_type
D_FROZEN_MINILM,2,4,1,duration_sec_within_platform_percentile,engagement_or_format,0.8247422575950623,-0.44824671745300293,-0.36968800971176563,named_auxiliary_only
D_FROZEN_MINILM,2,4,2,likes_within_platform_percentile,engagement_or_format,0.9587628841400146,-0.35876768827438354,-0.3439731435461937,named_auxiliary_only
D_FROZEN_MINILM,2,4,3,views_within_platform_percentile,engagement_or_format,0.969072163105011,0.1599268615245819,0.15498066963622215,named_auxiliary_only
D_FROZEN_MINILM,2,4,4,comments_within_platform_percentile,engagement_or_format,0.969072163105011,0.09897125512361526,0.09591028828785975,named_auxiliary_only
D_FROZEN_MINILM,2,4,5,hedge_score,handcrafted_linguistic,-0.47779580950737,-0.1105421930551529,0.05281659661550675,named_auxiliary_only
D_FROZEN_MINILM,2,4,6,certainty_score,handcrafted_linguistic,0.3160836100578308,0.09668252617120743,0.03055976190170595,named_auxiliary_only
D_FROZEN_MINILM,9,4,1,likes_within_platform_percentile,engagement_or_format,0.9896907210350037,-0.35876768827438354,-0.3550690520923361,named_auxiliary_only
D_FROZEN_MINILM,9,4,2,duration_sec_within_platform_percentile,engagement_or_format,0.35824742913246155,-0.44824671745300293,-0.16058323414460318,named_auxiliary_only
D_FROZEN_MINILM,9,4,3,views_within_platform_percentile,engagement_or_format,0.9742268323898315,0.1599268615245819,0.15580503971714066,named_auxiliary_only
D_FROZEN_MINILM,9,4,4,comments_within_platform_percentile,engagement_or_format,0.9639175534248352,0.09897125512361526,0.09540013009814041,named_auxiliary_only
D_FROZEN_MINILM,9,4,5,hedge_score,handcrafted_linguistic,-0.24214638769626617,-0.1105421930551529,0.026767392736328555,named_auxiliary_only
D_FROZEN_MINILM,9,4,6,certainty_score,handcrafted_linguistic,-0.2488061487674713,0.09668252617120743,-0.024055206989768374,named_auxiliary_only
D_FROZEN_MINILM,16,2,1,duration_sec_within_platform_percentile,engagement_or_format,0.969072163105011,0.5251985192298889,0.5089552650896572,named_auxiliary_only
D_FROZEN_MINILM,16,2,2,likes_within_platform_percentile,engagement_or_format,0.4020618498325348,0.432699590921402,0.17397199794763996,named_auxiliary_only
D_FROZEN_MINILM,16,2,3,certainty_score,handcrafted_linguistic,1.1621171236038208,-0.09654680639505386,-0.11219869694095497,named_auxiliary_only
D_FROZEN_MINILM,16,2,4,views_within_platform_percentile,engagement_or_format,0.30927833914756775,-0.08329839259386063,-0.025762388515091272,named_auxiliary_only
D_FROZEN_MINILM,16,2,5,hedge_score,handcrafted_linguistic,-0.36207109689712524,0.03832806274294853,-0.013877483719281214,named_auxiliary_only
D_FROZEN_MINILM,16,2,6,comments_within_platform_percentile,engagement_or_format,0.4020618498325348,0.0026604002341628075,0.001069645439442407,named_auxiliary_only
D_FROZEN_MINILM,27,3,1,hedge_score,handcrafted_linguistic,-1.4262844324111938,-0.16973231732845306,0.24208656188264932,named_auxiliary_only
D_FROZEN_MINILM,27,3,2,certainty_score,handcrafted_linguistic,2.6375744342803955,0.05166425183415413,0.13626830980398896,named_auxiliary_only
D_FROZEN_MINILM,27,3,3,likes_within_platform_percentile,engagement_or_format,0.23969072103500366,0.37516313791275024,0.08992312303206162,named_auxiliary_only
D_FROZEN_MINILM,27,3,4,duration_sec_within_platform_percentile,engagement_or_format,0.26030927896499634,-0.12127685546875,-0.031569490802212385,named_auxiliary_only
D_FROZEN_MINILM,27,3,5,comments_within_platform_percentile,engagement_or_format,0.10567010194063187,0.12528938055038452,0.013239341614837752,named_auxiliary_only
D_FROZEN_MINILM,27,3,6,views_within_platform_percentile,engagement_or_format,0.2835051417350769,-0.030624594539403915,-0.00868223001547297,named_auxiliary_only
D_FROZEN_MINILM,34,2,1,likes_within_platform_percentile,engagement_or_format,0.6494845151901245,0.432699590921402,0.28103168403255196,named_auxiliary_only
D_FROZEN_MINILM,34,2,2,duration_sec_within_platform_percentile,engagement_or_format,0.49484536051750183,0.5251985192298889,0.2598920505915725,named_auxiliary_only
