condition,row_index,predicted_class,rank,feature,feature_group,transformed_value,model_weight,contribution,contribution_type
B_COMPLEMENT_NB,2,4,1,number,textual,0.7757955936599895,4.823261228018032,3.741864807767459,input_times_complement_log_weight
B_COMPLEMENT_NB,2,4,2,seven,textual,0.3992829316524525,6.191782763166354,2.4722731738321846,input_times_complement_log_weight
B_COMPLEMENT_NB,2,4,3,10,textual,0.21923153091291728,5.877418176820376,1.2885153847197381,input_times_complement_log_weight
B_COMPLEMENT_NB,2,4,4,certainty_score,handcrafted_linguistic,0.290547251701355,3.1374772039277303,0.9115853788768538,input_times_complement_log_weight
B_COMPLEMENT_NB,2,4,5,later,textual,0.12857128440114068,6.495284986723916,0.8351071332945399,input_times_complement_log_weight
B_COMPLEMENT_NB,2,4,6,people,textual,0.17493758637580378,4.423766170593209,0.7738829765745083,input_times_complement_log_weight
B_COMPLEMENT_NB,2,4,7,bad,textual,0.12458169259211835,6.10811103780701,0.7609588116305979,input_times_complement_log_weight
B_COMPLEMENT_NB,2,4,8,new,textual,0.11882680775847242,6.3229544514017055,0.7513364930622879,input_times_complement_log_weight
B_COMPLEMENT_NB,2,4,9,physical,textual,0.12458169259211835,6.017502994571907,0.749670708241909,input_times_complement_log_weight
B_COMPLEMENT_NB,2,4,10,minutes,textual,0.12458169259211835,6.001943139289348,0.7477322351343193,input_times_complement_log_weight
B_COMPLEMENT_NB,9,2,1,hyper,textual,0.3302710271118304,6.532765427615716,2.1575831476592984,input_times_complement_log_weight
B_COMPLEMENT_NB,9,2,2,people adhd,textual,0.4071471903624951,5.060436052626789,2.0603423208360727,input_times_complement_log_weight
B_COMPLEMENT_NB,9,2,3,thinking,textual,0.3117450298477509,6.4804032446173,2.0202335029186815,input_times_complement_log_weight
B_COMPLEMENT_NB,9,2,4,calm,textual,0.31513418518897607,6.288143231020088,1.9816088934590907,input_times_complement_log_weight
B_COMPLEMENT_NB,9,2,5,fast,textual,0.30535551050412,6.206177496540683,1.8950904977353618,input_times_complement_log_weight
B_COMPLEMENT_NB,9,2,6,people,textual,0.28585342882352016,4.390049912741212,1.254910820263471,input_times_complement_log_weight
B_COMPLEMENT_NB,9,2,7,brain,textual,0.23644502406719317,4.426620004200812,1.0466522734295798,input_times_complement_log_weight
B_COMPLEMENT_NB,9,2,8,stimulants,textual,0.15756709259448803,6.046543013125389,0.9527362028256829,input_times_complement_log_weight
B_COMPLEMENT_NB,9,2,9,adhd,textual,0.25744658047511493,3.6600604227382982,0.9422700401662785,input_times_complement_log_weight
B_COMPLEMENT_NB,9,2,10,distracted,textual,0.14971139444210083,6.054168133941938,0.906377953519379,input_times_complement_log_weight
B_COMPLEMENT_NB,16,4,1,medication,textual,0.38000672622670206,5.0085161179680595,1.903269813242713,input_times_complement_log_weight
B_COMPLEMENT_NB,16,4,2,diagnosed,textual,0.31875961320983554,5.497396640884027,1.7523480269092415,input_times_complement_log_weight
B_COMPLEMENT_NB,16,4,3,certainty_score,handcrafted_linguistic,0.4540669620037079,3.1374772039277303,1.4246247423433525,input_times_complement_log_weight
B_COMPLEMENT_NB,16,4,4,don,textual,0.2800018439171092,4.926955319260811,1.3795565742902365,input_times_complement_log_weight
B_COMPLEMENT_NB,16,4,5,going,textual,0.27003171045010416,5.065541817972286,1.3678569214635865,input_times_complement_log_weight
B_COMPLEMENT_NB,16,4,6,want,textual,0.24835963748005827,5.358090650456192,1.3307334515325895,input_times_complement_log_weight
B_COMPLEMENT_NB,16,4,7,don know,textual,0.18378195176426015,6.624906912290629,1.21753832259731,input_times_complement_log_weight
B_COMPLEMENT_NB,16,4,8,didn,textual,0.16803789553640786,6.503159874202364,1.092777299597776,input_times_complement_log_weight
B_COMPLEMENT_NB,16,4,9,sure,textual,0.18378195176426015,5.874160402211862,1.0795646636948275,input_times_complement_log_weight
B_COMPLEMENT_NB,16,4,10,did,textual,0.17375478336955452,6.173516033218117,1.0726779409802856,input_times_complement_log_weight
B_COMPLEMENT_NB,27,1,1,um,textual,0.7601351463982129,6.699961727524221,5.092876388614047,input_times_complement_log_weight
B_COMPLEMENT_NB,27,1,2,certainty_score,handcrafted_linguistic,0.7392404675483704,3.1084193544270247,2.297869376903037,input_times_complement_log_weight
B_COMPLEMENT_NB,27,1,3,know,textual,0.2653683120845385,4.780722211435813,1.2686521837937836,input_times_complement_log_weight
B_COMPLEMENT_NB,27,1,4,kind,textual,0.20584647161705327,5.539931286815828,1.1403753083919599,input_times_complement_log_weight
B_COMPLEMENT_NB,27,1,5,does,textual,0.1879494579501023,5.51041176903144,1.0356789050713233,input_times_complement_log_weight
B_COMPLEMENT_NB,27,1,6,right,textual,0.18227796325662676,5.167735948315692,0.941964383307037,input_times_complement_log_weight
B_COMPLEMENT_NB,27,1,7,somebody,textual,0.13894140703235677,6.374091629513379,0.8856252595577566,input_times_complement_log_weight
B_COMPLEMENT_NB,27,1,8,doctor,textual,0.13088586211341238,6.2866537330526056,0.8228340936590925,input_times_complement_log_weight
B_COMPLEMENT_NB,27,1,9,stuff,textual,0.13088586211341238,6.285300589881326,0.8226569863485568,input_times_complement_log_weight
B_COMPLEMENT_NB,27,1,10,don know,textual,0.12682444851054833,6.404248667968477,0.8122153054395158,input_times_complement_log_weight
