condition,fold,class_label,feature_index,feature,feature_group,weight_type,weight,absolute_weight,direction,absolute_rank,positive_rank,negative_rank
A_LOGISTIC_REGRESSION,final_training_fit,1,5,adhd,textual,coefficient,0.1370990740490245,0.1370990740490245,positive,1,1,300
A_LOGISTIC_REGRESSION,final_training_fit,1,34,brain,textual,coefficient,-0.1260201126633049,0.1260201126633049,negative,2,300,1
A_LOGISTIC_REGRESSION,final_training_fit,1,69,don,textual,coefficient,-0.1191978535083587,0.1191978535083587,negative,3,299,2
A_LOGISTIC_REGRESSION,final_training_fit,1,230,signs,textual,coefficient,0.1148427524319377,0.1148427524319377,positive,4,2,299
A_LOGISTIC_REGRESSION,final_training_fit,1,250,symptoms,textual,coefficient,0.114407289578743,0.114407289578743,positive,5,3,298
A_LOGISTIC_REGRESSION,final_training_fit,1,54,diagnosis,textual,coefficient,0.1010958404159673,0.1010958404159673,positive,6,4,297
A_LOGISTIC_REGRESSION,final_training_fit,1,70,dopamine,textual,coefficient,-0.099165029246369,0.099165029246369,negative,7,298,3
A_LOGISTIC_REGRESSION,final_training_fit,1,218,school,textual,coefficient,0.0968485274350126,0.0968485274350126,positive,8,5,296
A_LOGISTIC_REGRESSION,final_training_fit,1,204,problems,textual,coefficient,0.0893230995548228,0.0893230995548228,positive,9,6,295
A_LOGISTIC_REGRESSION,final_training_fit,1,24,autism,textual,coefficient,0.0891698767763312,0.0891698767763312,positive,10,7,294
A_LOGISTIC_REGRESSION,final_training_fit,1,45,common,textual,coefficient,0.0867172730292231,0.0867172730292231,positive,11,8,293
A_LOGISTIC_REGRESSION,final_training_fit,1,288,want,textual,coefficient,-0.085571550544261,0.085571550544261,negative,12,297,4
A_LOGISTIC_REGRESSION,final_training_fit,1,21,anxiety,textual,coefficient,0.0817960123895802,0.0817960123895802,positive,13,9,292
A_LOGISTIC_REGRESSION,final_training_fit,1,261,thing,textual,coefficient,-0.0774011403987497,0.0774011403987497,negative,14,296,5
A_LOGISTIC_REGRESSION,final_training_fit,1,256,tasks,textual,coefficient,0.0765559665850628,0.0765559665850628,positive,15,10,291
A_LOGISTIC_REGRESSION,final_training_fit,1,11,adhd medication,textual,coefficient,0.0740878841634695,0.0740878841634695,positive,16,11,290
A_LOGISTIC_REGRESSION,final_training_fit,1,285,ve,textual,coefficient,-0.0725649042898766,0.0725649042898766,negative,17,295,6
A_LOGISTIC_REGRESSION,final_training_fit,1,153,ll,textual,coefficient,-0.069620495443507,0.069620495443507,negative,18,294,7
A_LOGISTIC_REGRESSION,final_training_fit,1,207,quickly,textual,coefficient,0.0670098362912029,0.0670098362912029,positive,19,12,289
